customer_id,age,gender,subscription,watch_hours,last_login_gap,region,device,monthly_fee,payment_method,videos_watched,avg_watch_time,favorite_genre,churn
AM_3745,25,Female,Basic,14.53,20,Africa,TV,13.99,Credit Card,101,1.35,Romance,0
AM_3746,34,Other,Standard,2.16,52,Europe,Laptop,8.99,UPI,35,0.14,Drama,0
AM_3747,52,Male,Standard,11.58,37,Africa,Mobile,13.99,Credit Card,71,0.33,Romance,0
AM_3748,24,Male,Standard,3.28,28,Asia,Laptop,17.99,Credit Card,78,0.93,Comedy,0
AM_3749,64,Other,Basic,8.84,31,South America,Laptop,17.99,UPI,100,1.69,Sci-Fi,0
AM_3750,45,Female,Premium,3.07,19,Europe,Mobile,13.99,Debit Card,47,1.93,Comedy,0
AM_3751,60,Female,Standard,2.23,55,Europe,Laptop,17.99,Wallet,38,1.64,Comedy,0
AM_3752,44,Female,Standard,1.76,14,Asia,TV,13.99,Credit Card,71,1.31,Drama,0
AM_3753,46,Other,Basic,12.24,35,Africa,Laptop,13.99,Debit Card,117,1.46,Action,0
AM_3754,46,Female,Standard,5.68,57,Europe,Laptop,8.99,Debit Card,54,1.69,Comedy,0
AM_3755,19,Other,Standard,2.92,53,Asia,Laptop,13.99,Credit Card,101,1.18,Drama,0
AM_3756,47,Female,Standard,2.66,57,Africa,Laptop,13.99,Wallet,119,1.04,Horror,1
AM_3757,22,Female,Standard,5.65,23,Asia,Mobile,13.99,Wallet,2,1.35,Romance,0
AM_3758,41,Male,Basic,5.82,44,Africa,Laptop,8.99,Wallet,36,0.86,Romance,0
AM_3759,46,Male,Basic,3.19,34,South America,Mobile,13.99,UPI,29,1.9,Horror,1
AM_3760,50,Female,Standard,6.89,13,Europe,Mobile,13.99,Credit Card,37,0.14,Comedy,0
AM_3761,60,Other,Standard,7.64,12,South America,Laptop,17.99,Wallet,114,0.75,Action,0
AM_3762,64,Male,Standard,14.92,14,North America,TV,17.99,Wallet,94,0.93,Drama,0
AM_3763,26,Other,Basic,10.05,38,South America,Mobile,13.99,Credit Card,76,0.8,Drama,1
AM_3764,60,Other,Standard,3.13,26,Europe,TV,8.99,Wallet,76,1.21,Comedy,0
AM_3765,66,Other,Premium,6.07,1,Asia,Mobile,8.99,UPI,31,0.41,Horror,0
AM_3766,54,Male,Premium,15.94,4,North America,Mobile,13.99,UPI,68,0.97,Sci-Fi,0
AM_3767,19,Female,Basic,4.53,2,Europe,Mobile,8.99,Credit Card,19,1.33,Romance,0
AM_3768,18,Female,Basic,1.34,57,Africa,Laptop,8.99,Wallet,31,0.49,Horror,0
AM_3769,67,Female,Premium,5.87,1,North America,Mobile,17.99,Credit Card,60,0.43,Drama,0
AM_3770,67,Male,Premium,23.89,49,Europe,Mobile,8.99,Wallet,90,0.37,Horror,0
AM_3771,47,Other,Standard,25.04,45,Asia,TV,13.99,Wallet,106,0.1,Action,0
AM_3772,56,Female,Standard,5.25,44,Asia,Laptop,17.99,Credit Card,106,0.18,Drama,0
AM_3773,47,Male,Basic,4.45,52,Europe,TV,8.99,Debit Card,12,1.16,Drama,0
AM_3774,45,Other,Basic,14.71,34,North America,Mobile,8.99,Wallet,116,0.97,Horror,0
AM_3775,69,Other,Standard,8.9,17,Europe,TV,8.99,Debit Card,47,0.65,Drama,0
AM_3776,62,Female,Standard,7.24,7,North America,TV,13.99,Wallet,94,1.57,Comedy,0
AM_3777,30,Other,Basic,10.79,50,South America,Mobile,8.99,Debit Card,65,1.46,Horror,0
AM_3778,44,Male,Premium,33.46,0,Europe,Laptop,17.99,Debit Card,11,0.94,Action,0
AM_3779,64,Female,Premium,16.91,50,Africa,TV,13.99,UPI,23,1.48,Horror,0
AM_3780,26,Female,Standard,10.71,8,Europe,TV,17.99,Credit Card,81,1.89,Action,0
AM_3781,64,Other,Premium,1.81,9,Europe,TV,8.99,Wallet,46,1.35,Sci-Fi,1
AM_3782,63,Other,Standard,9.72,39,Asia,Laptop,8.99,Credit Card,62,1.03,Action,0
AM_3783,31,Male,Basic,5.73,32,South America,Laptop,17.99,Credit Card,112,1.81,Romance,0
AM_3784,58,Female,Standard,4.4,49,Africa,TV,13.99,Credit Card,9,0.49,Romance,0
AM_3785,61,Other,Premium,8.47,48,Europe,Laptop,8.99,Wallet,2,0.99,Romance,0
AM_3786,28,Male,Standard,14.19,0,South America,Laptop,8.99,Credit Card,32,0.19,Romance,0
AM_3787,30,Female,Basic,16.36,7,Europe,TV,13.99,Wallet,50,1.11,Drama,0
AM_3788,18,Male,Basic,8.57,53,Asia,TV,13.99,Wallet,115,0.23,Horror,0
AM_3789,32,Other,Premium,6.01,15,North America,Laptop,8.99,Credit Card,113,0.26,Romance,0
AM_3790,45,Other,Premium,26.92,5,Europe,Mobile,17.99,UPI,89,0.8,Comedy,0
AM_3791,62,Male,Premium,7.84,21,Europe,TV,13.99,Credit Card,34,0.13,Romance,0
AM_3792,31,Other,Basic,5.47,38,South America,Mobile,13.99,Wallet,66,1.98,Comedy,1
AM_3793,48,Male,Premium,17.39,45,Africa,TV,13.99,Debit Card,79,0.39,Horror,0
AM_3794,57,Other,Basic,26.26,48,North America,Mobile,17.99,Wallet,103,0.41,Sci-Fi,0
AM_3795,20,Other,Basic,8.26,43,Africa,TV,13.99,Wallet,113,0.34,Horror,1
AM_3796,44,Other,Premium,9.99,56,Africa,TV,17.99,Credit Card,119,1.03,Romance,1
AM_3797,27,Male,Basic,3.84,44,Asia,Mobile,17.99,Wallet,75,1.59,Sci-Fi,0
AM_3798,56,Other,Premium,3.41,14,Asia,Mobile,17.99,Debit Card,84,1.46,Romance,0
AM_3799,52,Other,Premium,8.06,35,South America,Mobile,13.99,Debit Card,107,0.7,Drama,0
AM_3800,37,Male,Standard,12.82,27,South America,TV,17.99,Wallet,73,1.82,Drama,0
AM_3801,38,Female,Standard,11.73,12,Africa,Mobile,13.99,Debit Card,74,0.73,Action,0
AM_3802,60,Other,Standard,11.37,41,Asia,Laptop,17.99,UPI,97,1.75,Comedy,0
AM_3803,22,Female,Basic,16.12,56,Europe,Mobile,13.99,Wallet,82,1.35,Comedy,0
AM_3804,20,Other,Standard,9.45,22,North America,Mobile,8.99,Wallet,38,1.54,Romance,1
AM_3805,18,Male,Basic,31.44,53,Asia,Mobile,8.99,UPI,58,1.74,Comedy,0
AM_3806,22,Female,Premium,9.87,14,South America,Laptop,8.99,Debit Card,18,0.4,Comedy,0
AM_3807,23,Female,Standard,11.64,41,North America,TV,8.99,Wallet,65,0.34,Horror,0
AM_3808,52,Male,Standard,1.8,42,North America,Laptop,17.99,UPI,115,1.25,Romance,0
AM_3809,49,Male,Basic,15.71,4,Africa,TV,17.99,Debit Card,66,1.11,Action,0
AM_3810,68,Other,Premium,13.2,26,North America,Laptop,8.99,UPI,54,1.85,Action,0
AM_3811,28,Other,Standard,23.11,31,Asia,Mobile,13.99,Credit Card,71,1.8,Romance,0
AM_3812,41,Female,Premium,41.58,16,North America,Mobile,13.99,UPI,35,1.72,Horror,1
AM_3813,29,Other,Basic,29.77,25,Asia,Laptop,13.99,UPI,28,1.36,Drama,1
AM_3814,55,Other,Premium,6.89,0,Europe,Mobile,8.99,Wallet,4,1.17,Action,0
AM_3815,27,Female,Basic,6.99,27,Europe,TV,13.99,UPI,67,0.97,Horror,0
AM_3816,48,Male,Standard,6.43,18,Africa,Laptop,17.99,Credit Card,84,1.94,Romance,0
AM_3817,59,Female,Premium,22.31,32,South America,Mobile,17.99,UPI,106,1.5,Drama,0
AM_3818,36,Other,Standard,8.8,26,Africa,TV,17.99,Credit Card,82,0.53,Romance,0
AM_3819,26,Other,Standard,6.62,20,South America,TV,17.99,Wallet,13,0.66,Horror,0
AM_3820,35,Male,Standard,8.28,11,North America,Laptop,8.99,Wallet,116,0.94,Romance,0
AM_3821,32,Other,Basic,7.79,59,Asia,TV,13.99,Debit Card,35,1.77,Action,0
AM_3822,67,Female,Basic,15.46,18,Asia,Laptop,8.99,Wallet,63,0.24,Horror,0
AM_3823,20,Female,Basic,2.57,32,South America,TV,17.99,Credit Card,51,1.06,Comedy,0
AM_3824,61,Male,Standard,9.28,8,Europe,Laptop,8.99,UPI,115,0.86,Action,0
AM_3825,35,Female,Premium,11.19,41,Africa,Mobile,17.99,Debit Card,117,0.88,Comedy,0
AM_3826,63,Female,Standard,6.08,26,Asia,Mobile,13.99,Debit Card,108,1.7,Action,0
AM_3827,58,Female,Premium,0.96,3,Europe,TV,17.99,Credit Card,6,1.59,Action,1
AM_3828,19,Female,Basic,2.03,23,Africa,Laptop,13.99,Wallet,61,0.46,Comedy,0
AM_3829,30,Other,Basic,7.33,34,North America,Laptop,13.99,Credit Card,87,1.43,Sci-Fi,0
AM_3830,42,Female,Standard,2.58,31,North America,Laptop,17.99,Credit Card,71,1.34,Action,1
AM_3831,26,Other,Standard,16.56,57,Asia,Mobile,17.99,Debit Card,81,1.67,Romance,0
AM_3832,41,Male,Standard,6.25,18,Africa,TV,8.99,UPI,114,1.18,Horror,0
AM_3833,58,Male,Standard,4.89,46,North America,Mobile,13.99,Wallet,11,1.55,Drama,0
AM_3834,31,Other,Standard,3.8,4,South America,Laptop,8.99,UPI,90,1.7,Sci-Fi,0
AM_3835,62,Male,Basic,14.42,37,Africa,TV,13.99,Debit Card,31,0.63,Comedy,0
AM_3836,52,Other,Basic,2.29,7,Africa,Mobile,8.99,Credit Card,118,0.36,Sci-Fi,0
AM_3837,52,Other,Basic,12.83,53,South America,Laptop,17.99,Wallet,65,0.27,Horror,1
AM_3838,28,Female,Premium,4.66,28,South America,TV,8.99,UPI,116,0.61,Comedy,0
AM_3839,42,Male,Premium,10.46,39,South America,Laptop,13.99,Credit Card,34,0.13,Action,0
AM_3840,32,Male,Premium,0.66,56,South America,Mobile,8.99,Credit Card,119,0.64,Action,1
AM_3841,40,Male,Basic,13.13,40,Africa,Mobile,8.99,Debit Card,32,1.02,Romance,1
AM_3842,58,Male,Basic,3.45,14,Asia,Laptop,8.99,Credit Card,105,0.71,Action,0
AM_3843,25,Female,Basic,17.29,30,Europe,Mobile,13.99,Debit Card,30,1.95,Sci-Fi,0
AM_3844,31,Female,Standard,9.89,36,North America,TV,13.99,Debit Card,65,0.51,Drama,0
AM_3845,59,Female,Premium,4.48,36,Asia,TV,13.99,Wallet,101,1.38,Horror,0
AM_3846,19,Female,Basic,5.86,47,Africa,Mobile,13.99,Credit Card,70,0.96,Action,0
AM_3847,24,Other,Standard,8.72,55,South America,Laptop,8.99,UPI,81,1.76,Romance,1
AM_3848,57,Other,Standard,3.54,49,North America,TV,17.99,Debit Card,95,1.45,Drama,0
AM_3849,42,Male,Basic,1.9,54,Europe,Laptop,17.99,UPI,113,0.12,Comedy,0
AM_3850,55,Male,Basic,5.85,37,South America,TV,13.99,Wallet,114,1.41,Sci-Fi,1
AM_3851,49,Other,Basic,6.93,51,North America,Mobile,13.99,Wallet,102,0.95,Romance,0
AM_3852,38,Female,Premium,4.67,12,Africa,Laptop,17.99,Debit Card,115,1.91,Action,0
AM_3853,55,Male,Premium,17.23,2,South America,TV,17.99,Wallet,67,0.1,Drama,0
AM_3854,35,Female,Basic,6.68,1,North America,TV,17.99,Wallet,69,0.98,Action,0
AM_3855,54,Female,Standard,6.82,27,Europe,Laptop,13.99,UPI,37,0.9,Horror,0
AM_3856,19,Other,Standard,25.57,23,Europe,Mobile,17.99,UPI,105,0.78,Horror,0
AM_3857,44,Male,Standard,6.1,37,North America,Mobile,17.99,Debit Card,9,0.34,Action,0
AM_3858,31,Male,Premium,10.34,4,North America,Laptop,17.99,Wallet,110,1.52,Horror,0
AM_3859,57,Female,Standard,11.52,18,Africa,Mobile,17.99,Wallet,25,0.13,Romance,0
AM_3860,46,Other,Standard,3.2,31,Asia,TV,8.99,Credit Card,78,1.83,Drama,0
AM_3861,46,Male,Standard,11.61,54,Asia,TV,17.99,Wallet,72,1.73,Comedy,0
AM_3862,55,Male,Premium,22.45,27,South America,Mobile,17.99,Wallet,41,0.36,Sci-Fi,0
AM_3863,66,Female,Premium,5.58,5,Asia,Mobile,8.99,Debit Card,59,1.53,Action,0
AM_3864,25,Female,Premium,11.48,1,Europe,TV,8.99,Debit Card,102,0.88,Sci-Fi,0
AM_3865,35,Female,Premium,6.46,59,Asia,TV,17.99,Wallet,95,0.36,Romance,1
AM_3866,64,Female,Basic,8.5,11,Europe,Mobile,13.99,Wallet,38,0.6,Drama,0
AM_3867,39,Female,Premium,12.1,8,Europe,Mobile,13.99,Debit Card,117,1.49,Romance,0
AM_3868,42,Female,Standard,9.23,31,Asia,Laptop,13.99,Wallet,57,1.47,Comedy,0
AM_3869,37,Other,Standard,14.15,12,Africa,Mobile,8.99,Debit Card,70,0.53,Romance,0
AM_3870,19,Male,Premium,0.32,13,North America,Laptop,17.99,Debit Card,56,0.87,Sci-Fi,1
AM_3871,48,Male,Basic,5.2,49,Asia,Mobile,17.99,Credit Card,27,0.27,Drama,0
AM_3872,43,Other,Standard,17.01,15,Africa,TV,8.99,UPI,98,1.17,Romance,0
AM_3873,39,Female,Standard,15.82,31,Europe,Laptop,13.99,Wallet,90,1.84,Horror,0
AM_3874,43,Female,Premium,10.13,50,South America,Laptop,13.99,Credit Card,37,0.32,Sci-Fi,0
AM_3875,50,Female,Basic,1.32,26,North America,Laptop,17.99,Debit Card,41,0.8,Action,1
AM_3876,28,Male,Standard,6.98,48,Europe,TV,17.99,UPI,108,0.7,Horror,0
AM_3877,48,Male,Basic,31.27,54,South America,Laptop,8.99,Credit Card,87,0.61,Romance,0
AM_3878,46,Female,Basic,6.74,32,South America,Laptop,17.99,Wallet,65,0.69,Romance,0
AM_3879,53,Male,Basic,13.3,32,Europe,Laptop,17.99,Wallet,96,0.83,Sci-Fi,0
AM_3880,58,Other,Basic,15.49,24,Asia,Mobile,13.99,UPI,14,0.6,Drama,0
AM_3881,42,Female,Standard,2.73,1,North America,Laptop,17.99,UPI,4,1.56,Romance,1
AM_3882,21,Female,Basic,4.43,13,Asia,Mobile,8.99,Wallet,65,0.67,Comedy,0
AM_3883,43,Male,Basic,7.49,23,Europe,Laptop,13.99,Wallet,44,0.73,Horror,0
AM_3884,56,Male,Basic,5.79,0,South America,Mobile,17.99,Credit Card,90,0.38,Romance,0
AM_3885,39,Female,Standard,44.07,30,Africa,TV,8.99,Wallet,51,0.2,Action,0
AM_3886,18,Male,Premium,9.35,37,Europe,Laptop,13.99,UPI,118,1.99,Sci-Fi,0
AM_3887,63,Male,Basic,0.39,0,Asia,Laptop,17.99,Wallet,21,1.97,Drama,0
AM_3888,38,Other,Standard,15.93,11,North America,Laptop,8.99,Wallet,64,0.26,Romance,0
AM_3889,59,Male,Standard,11.65,0,South America,Laptop,13.99,UPI,70,0.12,Sci-Fi,0
AM_3890,66,Female,Premium,1.32,1,South America,TV,13.99,UPI,119,1.23,Romance,1
AM_3891,60,Female,Premium,10.98,38,Africa,Mobile,13.99,Credit Card,27,0.46,Comedy,1
AM_3892,27,Other,Basic,17.61,11,Africa,TV,17.99,Credit Card,71,1.17,Sci-Fi,0
AM_3893,36,Male,Premium,13.54,8,Europe,Laptop,13.99,UPI,45,1.14,Romance,0
AM_3894,55,Male,Basic,8.99,43,Africa,Mobile,17.99,UPI,116,1.9,Action,1
AM_3895,22,Other,Basic,5.67,1,South America,Mobile,13.99,Credit Card,50,0.35,Drama,0
AM_3896,21,Other,Standard,31.49,25,South America,TV,13.99,Credit Card,73,1.66,Action,0
AM_3897,41,Male,Basic,22.8,39,South America,Laptop,8.99,Credit Card,107,1.75,Action,1
AM_3898,33,Female,Basic,3.35,31,Asia,TV,13.99,Credit Card,10,1.04,Horror,1
AM_3899,48,Female,Basic,2.83,25,Asia,Laptop,17.99,Credit Card,40,0.32,Horror,0
AM_3900,22,Other,Premium,6.73,28,Asia,Mobile,13.99,UPI,40,1.79,Comedy,0
AM_3901,56,Female,Standard,11.43,51,South America,Mobile,8.99,Credit Card,12,0.17,Sci-Fi,0
AM_3902,47,Other,Standard,4.78,30,North America,Laptop,8.99,Debit Card,70,0.65,Horror,0
AM_3903,63,Female,Standard,11.83,32,North America,Mobile,17.99,UPI,33,0.34,Drama,0
AM_3904,21,Other,Standard,3.69,34,Europe,Mobile,17.99,UPI,56,1.39,Sci-Fi,0
AM_3905,22,Female,Standard,2.95,50,Africa,Laptop,8.99,UPI,98,0.88,Comedy,1
AM_3906,48,Male,Basic,1.68,12,Europe,Laptop,17.99,UPI,28,0.85,Action,1
AM_3907,25,Other,Basic,5.69,9,North America,TV,17.99,UPI,84,1.45,Horror,0
AM_3908,35,Male,Basic,4.35,55,North America,Mobile,17.99,Wallet,3,1.25,Horror,1
AM_3909,28,Other,Basic,8.76,26,South America,TV,8.99,Wallet,4,0.22,Romance,0
AM_3910,34,Female,Basic,6.67,23,Europe,Laptop,13.99,Wallet,84,1.77,Horror,0
AM_3911,55,Other,Basic,7.4,38,Europe,Mobile,17.99,Credit Card,102,1.09,Comedy,0
AM_3912,28,Other,Premium,20.03,32,Europe,TV,13.99,Credit Card,1,0.21,Drama,0
AM_3913,45,Male,Standard,12.83,24,North America,Mobile,13.99,Credit Card,32,1.1,Sci-Fi,0
AM_3914,24,Female,Basic,6.74,32,South America,TV,17.99,Credit Card,109,1.77,Action,0
AM_3915,46,Female,Basic,17.4,45,South America,Laptop,13.99,Wallet,40,0.61,Sci-Fi,0
AM_3916,58,Male,Standard,17.32,49,South America,Mobile,8.99,Credit Card,73,1.67,Action,1
AM_3917,43,Other,Premium,9.86,18,North America,TV,8.99,Debit Card,37,1.43,Horror,0
AM_3918,31,Other,Premium,17.8,10,North America,TV,8.99,Debit Card,35,0.55,Action,0
AM_3919,66,Male,Standard,1.52,22,North America,TV,17.99,Credit Card,105,1.91,Horror,0
AM_3920,33,Male,Standard,15.69,8,Africa,TV,8.99,Debit Card,65,0.22,Drama,0
AM_3921,66,Other,Premium,4.78,16,North America,Laptop,8.99,Credit Card,92,0.34,Romance,0
AM_3922,23,Female,Basic,10.75,53,South America,Laptop,13.99,Credit Card,112,1.16,Horror,1
AM_3923,56,Male,Premium,10.99,58,Europe,TV,17.99,Credit Card,77,0.62,Sci-Fi,1
AM_3924,65,Other,Standard,2.99,11,Europe,Laptop,13.99,Debit Card,72,2.0,Action,0
AM_3925,59,Female,Basic,19.28,34,South America,TV,8.99,UPI,20,1.74,Romance,1
AM_3926,37,Other,Basic,12.67,46,Africa,Laptop,17.99,UPI,61,0.54,Comedy,1
AM_3927,18,Female,Basic,9.13,42,Africa,TV,8.99,UPI,24,1.6,Sci-Fi,1
AM_3928,57,Other,Basic,6.33,7,Africa,Laptop,17.99,Wallet,53,1.17,Romance,0
AM_3929,27,Other,Standard,15.9,7,South America,Laptop,8.99,Debit Card,9,1.19,Horror,0
AM_3930,23,Female,Basic,6.13,4,Asia,TV,8.99,UPI,98,1.13,Comedy,0
AM_3931,47,Male,Basic,3.14,28,South America,Mobile,8.99,Credit Card,66,0.87,Horror,0
AM_3932,40,Female,Premium,25.93,17,Europe,Mobile,13.99,Wallet,42,0.68,Horror,0
AM_3933,25,Female,Premium,23.99,4,Africa,Laptop,8.99,UPI,61,0.67,Sci-Fi,0
AM_3934,32,Female,Basic,16.08,9,Europe,Laptop,8.99,Credit Card,90,1.09,Horror,0
AM_3935,35,Male,Standard,23.07,53,Europe,Mobile,13.99,UPI,65,0.2,Romance,0
AM_3936,39,Female,Standard,11.38,32,Asia,Laptop,13.99,Credit Card,49,1.73,Romance,1
AM_3937,65,Other,Basic,6.06,45,North America,Laptop,8.99,Credit Card,10,1.53,Horror,0
AM_3938,61,Female,Basic,9.64,46,South America,Laptop,13.99,UPI,96,0.74,Sci-Fi,0
AM_3939,63,Other,Standard,6.77,56,Asia,Laptop,13.99,Credit Card,103,1.29,Sci-Fi,0
AM_3940,27,Male,Basic,17.54,33,Asia,TV,17.99,Credit Card,62,1.58,Drama,0
AM_3941,55,Other,Basic,4.78,17,Europe,Mobile,8.99,Debit Card,111,1.99,Romance,0
AM_3942,44,Other,Basic,4.14,16,Europe,Laptop,17.99,UPI,5,0.8,Horror,0
AM_3943,50,Other,Standard,4.95,36,Asia,Laptop,8.99,Wallet,54,0.14,Drama,0
AM_3944,48,Other,Standard,2.26,25,North America,Laptop,17.99,Debit Card,53,0.2,Romance,0
AM_3945,29,Other,Premium,2.45,59,North America,TV,8.99,Debit Card,43,1.51,Romance,0
AM_3946,39,Other,Premium,9.5,28,Africa,Mobile,17.99,UPI,91,1.11,Sci-Fi,0
AM_3947,56,Other,Standard,12.83,38,North America,TV,8.99,Wallet,50,0.98,Sci-Fi,0
AM_3948,21,Other,Standard,15.69,17,Asia,TV,17.99,Credit Card,97,0.27,Comedy,0
AM_3949,51,Male,Standard,15.23,2,Europe,Mobile,17.99,Credit Card,32,1.69,Horror,0
AM_3950,24,Other,Standard,1.13,54,Asia,Laptop,13.99,Debit Card,18,1.59,Action,1
AM_3951,57,Female,Standard,21.67,32,South America,Mobile,13.99,Wallet,78,1.6,Action,0
AM_3952,39,Female,Premium,5.75,34,South America,Laptop,8.99,UPI,43,1.32,Comedy,0
AM_3953,44,Other,Basic,8.6,56,Asia,Laptop,17.99,Debit Card,18,0.97,Comedy,0
AM_3954,63,Female,Standard,3.68,9,Europe,TV,17.99,Credit Card,53,0.91,Comedy,0
AM_3955,24,Female,Basic,10.31,39,Asia,Laptop,17.99,Debit Card,67,1.06,Romance,0
AM_3956,36,Other,Basic,18.45,46,South America,TV,17.99,Credit Card,63,1.04,Horror,1
AM_3957,64,Male,Premium,5.08,19,North America,Laptop,17.99,Debit Card,23,0.85,Romance,1
AM_3958,42,Other,Premium,2.78,15,Europe,Mobile,17.99,UPI,100,1.3,Comedy,0
AM_3959,59,Male,Basic,7.52,34,North America,TV,8.99,Debit Card,105,1.42,Action,0
AM_3960,48,Other,Basic,9.0,37,North America,Mobile,13.99,Wallet,18,1.3,Horror,0
AM_3961,67,Other,Basic,14.15,50,Africa,TV,13.99,UPI,32,0.17,Sci-Fi,0
AM_3962,49,Other,Premium,20.91,38,Africa,Laptop,8.99,Debit Card,115,0.81,Horror,0
AM_3963,56,Male,Premium,11.37,14,North America,Laptop,8.99,Wallet,54,0.48,Romance,0
AM_3964,67,Male,Basic,15.43,46,North America,Mobile,17.99,Wallet,89,1.93,Romance,0
AM_3965,32,Female,Basic,9.65,31,Europe,Mobile,13.99,Wallet,18,0.93,Comedy,1
AM_3966,26,Female,Basic,7.72,2,North America,Mobile,13.99,UPI,93,0.8,Romance,0
AM_3967,36,Male,Standard,17.72,1,Africa,Mobile,17.99,Credit Card,18,1.06,Romance,0
AM_3968,63,Male,Basic,20.72,36,South America,TV,8.99,UPI,9,0.19,Horror,1
AM_3969,31,Other,Standard,12.61,7,South America,Laptop,8.99,UPI,19,1.38,Action,0
AM_3970,60,Female,Premium,5.89,17,North America,TV,8.99,Wallet,113,0.15,Drama,0
AM_3971,59,Other,Standard,1.84,16,North America,TV,17.99,Credit Card,72,1.01,Drama,0
AM_3972,19,Other,Standard,6.9,47,Asia,Mobile,17.99,Credit Card,112,0.48,Sci-Fi,0
AM_3973,35,Male,Standard,10.57,39,Asia,Laptop,13.99,Debit Card,70,1.62,Romance,0
AM_3974,26,Female,Premium,1.82,24,North America,TV,17.99,Credit Card,58,1.7,Drama,0
AM_3975,39,Female,Standard,16.13,25,Africa,TV,8.99,Wallet,115,1.01,Drama,0
AM_3976,46,Male,Standard,9.92,17,South America,Laptop,13.99,Credit Card,82,0.98,Drama,0
AM_3977,46,Male,Basic,16.21,11,South America,Mobile,13.99,UPI,38,0.19,Sci-Fi,0
AM_3978,67,Male,Standard,1.97,50,Africa,Mobile,17.99,UPI,81,0.91,Romance,1
AM_3979,67,Male,Basic,1.29,25,Asia,Mobile,17.99,Credit Card,80,1.77,Horror,1
AM_3980,39,Other,Standard,8.1,15,Asia,TV,17.99,UPI,114,1.38,Sci-Fi,1
AM_3981,60,Female,Standard,12.15,47,North America,TV,13.99,UPI,54,1.74,Drama,0
AM_3982,33,Other,Basic,11.57,58,Africa,TV,17.99,Wallet,111,1.28,Action,0
AM_3983,52,Male,Basic,14.8,15,South America,Mobile,13.99,Wallet,18,1.34,Drama,0
AM_3984,39,Female,Standard,2.35,31,North America,TV,8.99,Debit Card,43,1.81,Action,0
AM_3985,50,Other,Basic,8.9,9,Africa,TV,17.99,Credit Card,34,1.72,Romance,0
AM_3986,43,Female,Premium,0.38,56,South America,Laptop,17.99,Debit Card,81,1.31,Comedy,1
AM_3987,57,Other,Basic,31.41,7,Asia,Laptop,13.99,Wallet,56,1.11,Drama,0
AM_3988,38,Other,Standard,8.41,50,Africa,TV,17.99,Credit Card,38,0.6,Action,0
AM_3989,59,Male,Standard,7.12,15,North America,Mobile,17.99,Credit Card,80,0.25,Horror,0
AM_3990,21,Male,Standard,1.97,56,Asia,Laptop,13.99,Credit Card,15,1.88,Action,1
AM_3991,52,Male,Standard,6.54,15,North America,Mobile,8.99,Wallet,18,1.67,Action,0
AM_3992,29,Female,Premium,22.11,14,Africa,Laptop,17.99,Debit Card,76,1.9,Horror,0
AM_3993,56,Other,Premium,8.05,52,Europe,Mobile,13.99,Debit Card,80,0.91,Comedy,1
AM_3994,36,Male,Basic,5.91,14,South America,Mobile,13.99,Wallet,88,1.61,Comedy,0
AM_3995,47,Female,Premium,19.73,41,Africa,Laptop,8.99,Wallet,79,0.57,Comedy,0
AM_3996,28,Other,Premium,4.95,14,North America,Mobile,8.99,Credit Card,70,0.93,Horror,0
AM_3997,19,Female,Basic,11.5,20,Africa,Laptop,17.99,UPI,28,1.86,Drama,0
AM_3998,43,Female,Premium,2.01,39,Europe,TV,17.99,Wallet,71,0.74,Comedy,0
AM_3999,22,Other,Basic,2.21,46,Europe,Mobile,17.99,Credit Card,13,1.1,Horror,1
AM_4000,33,Other,Standard,18.27,13,Europe,Laptop,8.99,UPI,87,2.0,Action,0
AM_4001,39,Female,Basic,10.59,32,Asia,Mobile,17.99,Credit Card,100,1.46,Sci-Fi,0
AM_4002,40,Female,Basic,3.2,15,Asia,Laptop,8.99,Credit Card,93,1.95,Comedy,0
AM_4003,51,Other,Basic,11.34,45,Europe,TV,17.99,Wallet,28,1.93,Action,0
AM_4004,40,Female,Basic,6.59,2,South America,TV,17.99,Wallet,24,1.95,Action,0
AM_4005,27,Other,Premium,10.08,12,North America,TV,13.99,Credit Card,116,1.92,Comedy,0
AM_4006,59,Other,Standard,1.81,32,North America,TV,8.99,UPI,61,1.86,Romance,0
AM_4007,44,Other,Premium,6.63,56,Europe,Mobile,8.99,Credit Card,79,0.65,Horror,0
AM_4008,63,Male,Basic,2.82,18,Asia,Laptop,8.99,UPI,106,1.48,Action,0
AM_4009,45,Other,Premium,0.57,34,North America,TV,8.99,Credit Card,36,1.67,Drama,1
AM_4010,36,Male,Standard,5.3,54,Europe,Laptop,13.99,UPI,93,1.28,Horror,0
AM_4011,48,Male,Basic,8.28,18,North America,TV,13.99,Credit Card,113,0.5,Comedy,0
AM_4012,28,Other,Basic,1.13,27,Africa,Mobile,13.99,Wallet,42,1.59,Horror,0
AM_4013,35,Female,Basic,6.37,58,North America,TV,8.99,Debit Card,45,0.3,Comedy,0
AM_4014,34,Female,Basic,8.9,5,North America,TV,8.99,Debit Card,36,1.13,Action,0
AM_4015,42,Other,Premium,1.11,25,North America,TV,17.99,Debit Card,13,0.57,Sci-Fi,0
AM_4016,33,Male,Basic,22.43,18,Asia,Mobile,17.99,Debit Card,15,1.41,Action,0
AM_4017,40,Other,Standard,5.39,38,Europe,Mobile,8.99,Wallet,40,1.1,Drama,1
AM_4018,49,Other,Basic,12.19,58,South America,TV,13.99,Wallet,14,1.53,Comedy,0
